OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,ProductID,ProductName,Category,Quantity,UnitPrice,Region,Country
1231,2025-05-03,C025,Ethan Wiggins MD,goldenterri@yahoo.com,P010,Backpack,Accessories,5,45,South,UK
1232,2024-12-13,C043,Andrew Reed,valeriegaines@soto.com,P005,T-shirt,Apparel,1,25,South,UK
1232,2024-09-26,C095,Jasmine Morales,vedwards@hotmail.com,P002,AirPods Pro,Electronics,4,199,South,UK
1232,2024-05-15,C091,Daniel Butler,tiffany43@wilson.com,P004,Apple Watch,Electronics,4,399,South,UK
1232,2024-10-17,C100,Jennifer Collins,jeremy54@yahoo.com,P005,T-shirt,Apparel,4,25,West,Australia
1232,2025-03-15,C046,Derrick Williams,alancox@washington.com,P005,T-shirt,Apparel,3,25,East,Canada
1232,2024-06-17,C064,Diana Jimenez,williamcarlson@collins-choi.com,P008,Blender,Appliances,1,70,West,Australia
1232,2024-09-16,C041,Kendra Curry,zfry@gmail.com,P004,Apple Watch,Electronics,3,399,East,Canada
1233,2024-05-17,C073,Matthew Frank,acostamichael@yahoo.com,P004,Apple Watch,Electronics,2,399,North,USA
1234,2024-06-22,C075,Gina Roman,craigpittman@hotmail.com,P010,Backpack,Accessories,4,45,East,Canada
1235,2025-01-02,C043,Rebecca Graves,robbinscristian@hotmail.com,P004,Apple Watch,Electronics,4,399,South,UK
1236,2024-07-31,C084,Steven Holt,raymondmccormick@hotmail.com,P006,Samsung Galaxy,Electronics,3,899,West,Australia
1236,2024-07-04,C083,Benjamin Hess,matthew97@hotmail.com,P008,Blender,Appliances,4,70,South,UK
1236,2024-11-11,C046,Felicia Reynolds,mary85@hotmail.com,P003,Nike Shoes,Footwear,2,150,West,Australia
1237,2024-05-22,C070,Edward Gibbs,molly47@yahoo.com,P001,iPhone 14,Electronics,5,999,North,USA
1237,2024-07-23,C010,James Glenn,jacob72@yahoo.com,P001,iPhone 14,Electronics,1,999,West,Australia
1238,2024-08-30,C081,Jason Sweeney,harrischarles@mcintyre-pitts.net,P004,Apple Watch,Electronics,1,399,South,UK
1239,2024-07-22,C065,Erica Howell,kimberlyhernandez@hotmail.com,P008,Blender,Appliances,3,70,North,USA
1239,2024-07-08,C086,Amanda Jones,wfitzgerald@smith.com,P010,Backpack,Accessories,4,45,West,Australia
1240,2024-05-30,C069,Joseph Haley,dwilliams@cortez-silva.info,P009,Notebook,Stationery,4,5,North,USA
1241,2024-08-11,C093,Suzanne Williams,sherrismith@yahoo.com,P005,T-shirt,Apparel,5,25,East,Canada
1242,2025-04-16,C090,Jennifer King,wnicholson@craig-barnett.com,P007,Yoga Mat,Fitness,2,30,North,USA
1242,2024-07-17,C068,Steven Ramos,williemercer@hotmail.com,P003,Nike Shoes,Footwear,2,150,South,UK
1242,2025-02-06,C033,Andrew Hill,margaretgallagher@hotmail.com,P006,Samsung Galaxy,Electronics,3,899,West,Australia
1243,2024-12-18,C052,Angela Huynh,shirley24@cooper.info,P008,Blender,Appliances,5,70,South,UK
1243,2025-02-18,C029,Krista Taylor,darryl06@scott.com,P005,T-shirt,Apparel,1,25,North,USA
1244,2025-02-26,C049,Christina Williams,debbie29@barnes-lloyd.com,P007,Yoga Mat,Fitness,5,30,West,Australia
1245,2024-06-18,C002,Brittany Anderson,michaelgordon@hotmail.com,P003,Nike Shoes,Footwear,1,150,West,Australia
1245,2024-12-04,C083,Angela Guerrero,kathryn89@henderson-edwards.net,P006,Samsung Galaxy,Electronics,5,899,North,USA
1245,2025-04-17,C006,David Meadows,victormcconnell@serrano.net,P004,Apple Watch,Electronics,2,399,West,Australia
1246,2024-10-27,C010,Kimberly Cooke,barrettelizabeth@dalton.net,P005,T-shirt,Apparel,5,25,North,USA
1247,2024-06-05,C041,Cristina Archer,josephkirk@pena.info,P001,iPhone 14,Electronics,2,999,South,UK
1247,2024-06-18,C092,Tracy Lang,staceybrown@gmail.com,P007,Yoga Mat,Fitness,1,30,East,Canada
1248,2025-02-07,C031,Andrea Buchanan PhD,kellyboyd@evans.com,P010,Backpack,Accessories,4,45,East,Canada
1249,2024-06-08,C095,Anthony Chan,laurapierce@yahoo.com,P003,Nike Shoes,Footwear,1,150,East,Canada
1250,2024-08-19,C056,Michael Dodson,catherinenorton@lopez.net,P004,Apple Watch,Electronics,1,399,East,Canada
1250,2024-08-09,C079,Benjamin Rivera,robinsonbarbara@yahoo.com,P010,Backpack,Accessories,4,45,East,Canada
1251,2024-08-20,C035,Reginald Arias,tgordon@rivera.com,P008,Blender,Appliances,4,70,South,UK
1252,2025-05-09,C049,Amanda Campbell,schultzdiana@gmail.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1253,2025-04-30,C080,Holly Joyce,ryanwilson@yahoo.com,P005,T-shirt,Apparel,2,25,North,USA
1254,2024-10-03,C020,Mark Davenport,hgarza@williams.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1255,2024-05-17,C014,Robert Ross,afisher@yahoo.com,P002,AirPods Pro,Electronics,1,199,East,Canada
1256,2024-11-01,C098,Aaron Gordon,petersonseth@yahoo.com,P005,T-shirt,Apparel,1,25,South,UK
1257,2025-02-27,C056,Laura Robinson,kennethchavez@hotmail.com,P008,Blender,Appliances,5,70,West,Australia
1258,2024-09-04,C012,Kenneth Harris,frazierchristian@fuller-ortiz.com,P006,Samsung Galaxy,Electronics,5,899,North,USA
1258,2025-03-25,C042,Alison Donovan,lisa64@yahoo.com,P007,Yoga Mat,Fitness,1,30,East,Canada
1259,2025-01-29,C100,Marcus Mccullough,matthew99@gmail.com,P002,AirPods Pro,Electronics,5,199,South,UK
1259,2025-01-10,C022,Ashley Willis,bkline@keller.com,P007,Yoga Mat,Fitness,2,30,South,UK
1260,2024-09-01,C035,Nancy Murphy,joelmoreno@hotmail.com,P008,Blender,Appliances,2,70,North,USA
1261,2024-12-27,C036,Andrew Crosby,michelleknapp@gmail.com,P007,Yoga Mat,Fitness,3,30,West,Australia
1261,2025-02-04,C047,Elizabeth Edwards,khernandez@lambert-malone.com,P005,T-shirt,Apparel,2,25,West,Australia
1261,2024-09-16,C026,John Harrell,dleon@yahoo.com,P008,Blender,Appliances,1,70,South,UK
1262,2024-07-08,C051,James Zamora,marysmith@davis.info,P006,Samsung Galaxy,Electronics,5,899,West,Australia
1262,2024-08-18,C043,Marie Holmes,igordon@horn-maddox.com,P008,Blender,Appliances,3,70,West,Australia
1262,2024-12-14,C084,Steven Carr,mromero@parker-oliver.com,P010,Backpack,Accessories,2,45,East,Canada
1263,2024-11-14,C089,Anna Guerra,slane@yahoo.com,P004,Apple Watch,Electronics,4,399,East,Canada
1264,2024-09-27,C051,Jeremy Cooper,joshua21@young-long.info,P006,Samsung Galaxy,Electronics,3,899,West,Australia
1264,2024-08-14,C032,Joseph Garcia,mollymorton@harvey.com,P006,Samsung Galaxy,Electronics,4,899,East,Canada
1264,2024-12-23,C051,Michael Morrow,rodriguezandrew@matthews.com,P006,Samsung Galaxy,Electronics,1,899,South,UK
1264,2024-05-15,C070,Brian Martinez,lauraanderson@gmail.com,P003,Nike Shoes,Footwear,5,150,North,USA
1264,2024-07-06,C060,Jason Neal,washingtonmartin@preston-diaz.com,P004,Apple Watch,Electronics,4,399,East,Canada
1264,2025-02-24,C009,Meghan Simpson,taylor22@harmon.com,P007,Yoga Mat,Fitness,4,30,South,UK
1264,2025-04-23,C031,Connor Malone,jennifer47@beasley.com,P005,T-shirt,Apparel,2,25,West,Australia
1264,2024-08-28,C010,John Pierce,tguzman@hernandez-forbes.com,P008,Blender,Appliances,5,70,West,Australia
1264,2024-06-24,C069,Lauren Pearson,john35@yahoo.com,P009,Notebook,Stationery,4,5,North,USA
1264,2024-05-17,C047,Stephanie Cherry,curtissara@obrien.com,P009,Notebook,Stationery,5,5,North,USA
1265,2025-02-19,C032,Diane Cochran,dianareeves@chapman.com,P006,Samsung Galaxy,Electronics,2,899,North,USA
1265,2025-03-17,C083,Joshua Ferrell DVM,jasonyang@hendricks.info,P007,Yoga Mat,Fitness,3,30,West,Australia
1266,2024-12-07,C013,Brandy Carter,bradshawmegan@flores.info,P005,T-shirt,Apparel,2,25,South,UK
1267,2025-04-24,C051,Michelle Johnson,thomas81@yahoo.com,P008,Blender,Appliances,5,70,South,UK
1268,2024-11-09,C004,Michael Carter,rodgersjesse@green.org,P008,Blender,Appliances,1,70,East,Canada
1269,2024-07-01,C011,Hannah Obrien,cunninghamjeffery@murphy-berry.com,P002,AirPods Pro,Electronics,2,199,East,Canada
1270,2024-09-13,C059,Michael Juarez,danielswesley@burton-shah.net,P004,Apple Watch,Electronics,5,399,West,Australia
1271,2024-05-17,C013,Allison Foley,angela76@yahoo.com,P008,Blender,Appliances,4,70,East,Canada
1272,2024-07-09,C006,Heather Bryan,wcontreras@pearson-thomas.com,P002,AirPods Pro,Electronics,1,199,East,Canada
1272,2025-02-12,C087,Dr. Amy Moore,ashley54@yahoo.com,P003,Nike Shoes,Footwear,2,150,South,UK
1272,2024-08-03,C043,Lacey Boyd,susan97@gmail.com,P009,Notebook,Stationery,4,5,West,Australia
1273,2025-01-01,C052,Paula Reynolds,qhardin@wright.com,P003,Nike Shoes,Footwear,2,150,West,Australia
1274,2025-02-12,C095,Stephanie Lucas,wclark@greene.com,P010,Backpack,Accessories,2,45,West,Australia
1274,2024-10-20,C050,Tracey Lewis,dmunoz@brown.com,P001,iPhone 14,Electronics,2,999,South,UK
1275,2024-06-24,C091,Jessica Hutchinson,robertsullivan@gmail.com,P002,AirPods Pro,Electronics,5,199,North,USA
1275,2024-10-29,C069,Kevin Hernandez,dharmon@yahoo.com,P003,Nike Shoes,Footwear,3,150,East,Canada
1276,2024-08-13,C015,Jose Wolfe,robertduarte@best.com,P005,T-shirt,Apparel,4,25,East,Canada
1276,2024-08-27,C079,Jessica Gates,javiersmith@yahoo.com,P007,Yoga Mat,Fitness,5,30,North,USA
1277,2024-08-10,C059,Erica Clarke,adamspeter@mosley.info,P010,Backpack,Accessories,2,45,East,Canada
1277,2024-06-20,C076,Zachary Copeland,hclark@hotmail.com,P002,AirPods Pro,Electronics,2,199,East,Canada
1278,2025-02-18,C040,Amy Rowland,romerochristine@graham.biz,P002,AirPods Pro,Electronics,2,199,East,Canada
1278,2025-03-20,C066,Teresa Baker,wayneharrington@garcia.biz,P007,Yoga Mat,Fitness,4,30,South,UK
1278,2024-08-28,C055,Thomas Martin Jr.,carolinemoran@ferguson.com,P003,Nike Shoes,Footwear,4,150,South,UK
1278,2024-12-26,C063,Angela Burke,timothymccann@montes.com,P005,T-shirt,Apparel,2,25,South,UK
1279,2024-05-28,C058,Michael Fuentes,jwinters@sullivan.biz,P010,Backpack,Accessories,1,45,East,Canada
1279,2025-02-13,C063,Xavier Adams,riversjoseph@hotmail.com,P003,Nike Shoes,Footwear,2,150,West,Australia
1279,2024-11-21,C065,Thomas Harris,katelynkeller@martinez-chase.com,P008,Blender,Appliances,4,70,West,Australia
1280,2024-07-09,C057,Natasha Phelps,julievilla@hotmail.com,P008,Blender,Appliances,2,70,North,USA
1280,2024-10-02,C098,Kim Camacho,trevor27@hotmail.com,P004,Apple Watch,Electronics,3,399,North,USA
1281,2025-01-25,C069,Dawn Booker,ccarter@howard-shaw.com,P005,T-shirt,Apparel,2,25,West,Australia
1281,2025-01-29,C099,Aaron Schwartz,laneryan@gmail.com,P008,Blender,Appliances,5,70,North,USA
1281,2024-06-21,C035,Alicia Peterson,joshua28@hotmail.com,P009,Notebook,Stationery,3,5,North,USA
1281,2025-02-12,C057,Diane Edwards,wolfdustin@anderson.com,P009,Notebook,Stationery,2,5,West,Australia
1282,2024-06-08,C084,Terry Greer,cmeza@gmail.com,P004,Apple Watch,Electronics,3,399,North,USA
1283,2024-11-22,C045,Michael Thomas MD,randall42@yahoo.com,P002,AirPods Pro,Electronics,4,199,North,USA
1283,2024-10-26,C031,Robert Peterson,smithandrew@mckenzie-orozco.com,P004,Apple Watch,Electronics,5,399,East,Canada
1283,2024-11-13,C079,Shawna Cole,rosalesbrian@hotmail.com,P007,Yoga Mat,Fitness,2,30,South,UK
1283,2025-02-22,C027,Ernest Taylor,uowens@carter.org,P001,iPhone 14,Electronics,5,999,East,Canada
1283,2024-06-05,C077,Jason Carter,walkerwilliam@yahoo.com,P009,Notebook,Stationery,2,5,East,Canada
1283,2024-08-21,C038,Shawna Randall,smithmichael@gmail.com,P005,T-shirt,Apparel,5,25,East,Canada
1283,2024-12-08,C066,Marie Gonzales,kyleallen@williams-gaines.net,P002,AirPods Pro,Electronics,2,199,West,Australia
1283,2024-10-10,C036,Andrew Hall,mcdonaldmelissa@williams.com,P003,Nike Shoes,Footwear,2,150,South,UK
1284,2025-04-04,C042,Steve Nguyen,sarahunt@salinas-bailey.net,P004,Apple Watch,Electronics,4,399,West,Australia
1285,2025-01-23,C081,Rebecca Wang,lbartlett@davis.com,P005,T-shirt,Apparel,4,25,West,Australia
1286,2025-04-28,C082,Karen Taylor,william99@gmail.com,P002,AirPods Pro,Electronics,4,199,East,Canada
1286,2024-07-05,C048,Michael Wilson,castillojulie@yahoo.com,P008,Blender,Appliances,4,70,East,Canada
1286,2024-11-26,C100,Renee Marsh,daviswendy@mcguire-turner.com,P002,AirPods Pro,Electronics,4,199,East,Canada
1286,2025-02-15,C069,Robert Perez,gerald94@hotmail.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1286,2024-07-17,C064,Robert Douglas,bryan93@yahoo.com,P005,T-shirt,Apparel,3,25,East,Canada
1287,2025-02-10,C074,Edward Randall MD,uevans@vargas.com,P003,Nike Shoes,Footwear,5,150,West,Australia
1287,2025-02-20,C088,Corey Carroll,zwatkins@conner-cruz.biz,P001,iPhone 14,Electronics,1,999,North,USA
1287,2024-10-16,C059,Benjamin Estrada,thomas44@gmail.com,P001,iPhone 14,Electronics,1,999,South,UK
1288,2024-06-25,C001,Jessica Phillips,douglas28@hotmail.com,P007,Yoga Mat,Fitness,2,30,South,UK
1288,2024-07-18,C039,Jason Reid,vleonard@yahoo.com,P003,Nike Shoes,Footwear,3,150,North,USA
1288,2025-01-28,C033,Madison Roach,christopherdonaldson@yahoo.com,P002,AirPods Pro,Electronics,3,199,South,UK
1289,2024-11-19,C081,Randy Miller,perrymatthew@saunders.com,P005,T-shirt,Apparel,2,25,West,Australia
1289,2025-02-05,C091,Herbert Stewart,blanchardvickie@gmail.com,P002,AirPods Pro,Electronics,1,199,South,UK
1290,2025-04-26,C017,Jacob Vasquez,bmorales@moore-strickland.com,P010,Backpack,Accessories,2,45,West,Australia
1291,2025-02-08,C090,Tina Cruz,jamie03@gmail.com,P006,Samsung Galaxy,Electronics,1,899,West,Australia
1291,2024-12-16,C062,Ryan Nelson,latoya40@anderson.info,P002,AirPods Pro,Electronics,2,199,West,Australia
1292,2025-03-10,C014,Mrs. Nancy Watson,heatheradams@gmail.com,P002,AirPods Pro,Electronics,3,199,East,Canada
1292,2025-04-07,C018,Kristina Howe,blewis@williams.info,P007,Yoga Mat,Fitness,2,30,South,UK
1293,2025-03-03,C073,Eduardo Nguyen,meganjohnson@parker.com,P001,iPhone 14,Electronics,5,999,South,UK
1294,2025-02-08,C093,Angela Elliott,simmonscheryl@evans.org,P004,Apple Watch,Electronics,2,399,West,Australia
1294,2025-04-26,C057,Danielle Mejia,timothy56@hotmail.com,P004,Apple Watch,Electronics,1,399,North,USA
1295,2024-07-01,C016,Eric Meyer,julielee@floyd.org,P010,Backpack,Accessories,4,45,East,Canada
1295,2025-03-23,C041,Kristina Franklin,xjohnson@smith.com,P003,Nike Shoes,Footwear,2,150,East,Canada
1295,2025-01-07,C032,Emily Lyons,hudsonjack@hotmail.com,P009,Notebook,Stationery,5,5,East,Canada
1295,2024-11-25,C089,James Nelson,kevin87@yahoo.com,P001,iPhone 14,Electronics,3,999,South,UK
1295,2025-02-21,C066,Johnathan Meza,wrightrichard@gmail.com,P004,Apple Watch,Electronics,4,399,East,Canada
1295,2024-09-28,C031,Anthony Reynolds,alejandrogibson@yahoo.com,P008,Blender,Appliances,4,70,North,USA
1296,2024-07-30,C082,George Henderson,susan28@yahoo.com,P010,Backpack,Accessories,1,45,North,USA
1296,2025-02-07,C041,Dawn Lewis,westkim@gmail.com,P003,Nike Shoes,Footwear,4,150,West,Australia
1297,2024-09-12,C088,Daniel Harrington,lindahorn@hernandez-buck.info,P003,Nike Shoes,Footwear,4,150,North,USA
1298,2024-09-18,C009,Tiffany Brock,stephanie41@palmer.com,P001,iPhone 14,Electronics,3,999,South,UK
1299,2024-09-21,C008,Nathan Vincent,daniel69@yahoo.com,P007,Yoga Mat,Fitness,5,30,East,Canada
1299,2024-12-22,C065,Timothy Manning,wmartin@weaver-carlson.com,P007,Yoga Mat,Fitness,4,30,West,Australia
1300,2025-01-30,C069,Rachael Johnson,michelledixon@hotmail.com,P009,Notebook,Stationery,5,5,South,UK
1301,2024-10-14,C040,John Castaneda,scottstewart@delacruz.biz,P002,AirPods Pro,Electronics,5,199,South,UK
1301,2024-05-16,C020,Michelle Norris,emilyhernandez@yahoo.com,P009,Notebook,Stationery,3,5,West,Australia
1301,2024-10-08,C098,Karla Powers,ehammond@hotmail.com,P002,AirPods Pro,Electronics,3,199,West,Australia
1301,2024-08-01,C031,Lee Mullins,rebecca73@macdonald-moran.biz,P001,iPhone 14,Electronics,2,999,North,USA
1301,2024-11-25,C015,Kyle Tyler,elizabeth00@lopez.org,P008,Blender,Appliances,5,70,North,USA
1302,2024-08-22,C095,Natalie Gomez,millersarah@bailey.com,P003,Nike Shoes,Footwear,1,150,North,USA
1302,2025-01-15,C090,Nancy Smith,williamrobinson@hotmail.com,P001,iPhone 14,Electronics,2,999,West,Australia
1302,2025-05-03,C067,Lisa Jordan,paul84@jenkins.com,P009,Notebook,Stationery,3,5,South,UK
1303,2024-05-14,C096,David Massey,odonnellbarry@gmail.com,P005,T-shirt,Apparel,1,25,North,USA
1304,2025-05-10,C055,Bernard Wallace,hannah67@gutierrez-foster.com,P005,T-shirt,Apparel,5,25,North,USA
1305,2024-05-25,C074,Kristen Wong,diazmaria@nelson-kaiser.info,P002,AirPods Pro,Electronics,4,199,West,Australia
1305,2024-07-16,C008,Susan Peters,michaeldillon@martin.com,P008,Blender,Appliances,5,70,South,UK
1306,2024-10-08,C033,Shelby Schaefer,david40@hotmail.com,P002,AirPods Pro,Electronics,5,199,North,USA
1307,2024-08-19,C066,Mr. Nicholas Hopkins II,coxchristina@yahoo.com,P001,iPhone 14,Electronics,1,999,North,USA
1308,2024-12-30,C061,Kayla Holloway MD,caitlin06@fowler-dominguez.org,P006,Samsung Galaxy,Electronics,4,899,South,UK
1309,2024-05-30,C005,Shawn Mcguire,kmcdonald@hotmail.com,P009,Notebook,Stationery,4,5,South,UK
1310,2024-10-09,C054,Jessica Owens,dsolis@wilson.info,P006,Samsung Galaxy,Electronics,3,899,North,USA
1310,2025-02-10,C016,Joseph Hale,edwardsashley@yahoo.com,P009,Notebook,Stationery,1,5,South,UK
1311,2025-01-03,C067,Teresa Lucas,hicksnatalie@gardner.com,P001,iPhone 14,Electronics,4,999,North,USA
1311,2024-10-15,C037,Stephen Smith,stoutjoshua@kelly-paul.com,P005,T-shirt,Apparel,3,25,North,USA
1311,2025-04-10,C002,Jamie Jacobs,huntersteven@anderson.info,P006,Samsung Galaxy,Electronics,2,899,East,Canada
1311,2024-12-06,C039,Jeremy Mccoy,harristeresa@yahoo.com,P010,Backpack,Accessories,2,45,West,Australia
1312,2025-01-03,C064,Makayla Berry,dakota95@johnson.com,P004,Apple Watch,Electronics,5,399,South,UK
1313,2024-09-27,C053,Gabriela Richardson,brittany26@yahoo.com,P001,iPhone 14,Electronics,2,999,East,Canada
1313,2025-04-10,C089,Pamela Hudson,branchedward@gmail.com,P001,iPhone 14,Electronics,3,999,North,USA
1313,2025-01-15,C049,Kelly Roth,mezakristen@yahoo.com,P005,T-shirt,Apparel,1,25,South,UK
1313,2024-07-13,C031,Andre Hampton,john86@pena.com,P007,Yoga Mat,Fitness,4,30,North,USA
1313,2025-04-09,C019,Mary Diaz,smithdonald@munoz.com,P005,T-shirt,Apparel,1,25,North,USA
1313,2025-04-16,C067,Amy Lopez,lrogers@gmail.com,P007,Yoga Mat,Fitness,3,30,West,Australia
1313,2024-11-08,C011,Luis Garrett,daniel08@gmail.com,P010,Backpack,Accessories,1,45,South,UK
1313,2024-09-07,C051,Adam Jordan,yfox@hotmail.com,P002,AirPods Pro,Electronics,5,199,North,USA
1314,2024-11-14,C017,Mary Barnes,angela23@gmail.com,P004,Apple Watch,Electronics,3,399,East,Canada
1314,2025-05-11,C051,Levi Wong,martinelizabeth@walker-blair.com,P006,Samsung Galaxy,Electronics,3,899,West,Australia
1315,2024-11-05,C010,Kelly Nelson,hacevedo@grimes-elliott.com,P004,Apple Watch,Electronics,2,399,North,USA
1316,2024-07-02,C022,Kenneth Gomez,burnsderrick@lopez-mathis.net,P008,Blender,Appliances,4,70,East,Canada
1317,2024-11-17,C069,Ronald Smith,beckersteven@villegas-anderson.com,P006,Samsung Galaxy,Electronics,2,899,West,Australia
1318,2024-06-01,C034,Lindsey Romero,christopher67@gmail.com,P002,AirPods Pro,Electronics,1,199,South,UK
1318,2025-02-05,C039,Yolanda Silva,harpernancy@pratt-keith.info,P010,Backpack,Accessories,1,45,South,UK
1318,2024-10-09,C042,David Klein,xlawrence@freeman-eaton.com,P003,Nike Shoes,Footwear,1,150,South,UK
1318,2024-11-06,C051,Victoria Reeves,dillon20@gmail.com,P009,Notebook,Stationery,1,5,East,Canada
1319,2024-09-05,C023,Paul Robinson,fordrobert@eaton.info,P001,iPhone 14,Electronics,4,999,West,Australia
1319,2024-09-01,C071,Nicole Kelly,scottbenjamin@hotmail.com,P004,Apple Watch,Electronics,1,399,West,Australia
1320,2025-03-30,C018,Carly Glass,phelpslinda@riley.com,P002,AirPods Pro,Electronics,1,199,North,USA
1320,2024-10-08,C029,Anthony Cooper,amandawallace@gmail.com,P003,Nike Shoes,Footwear,2,150,West,Australia
1321,2024-07-20,C081,Michelle Mcfarland,owenanthony@gmail.com,P002,AirPods Pro,Electronics,5,199,East,Canada
1321,2024-10-08,C010,Eric Mendoza,williamhernandez@dillon.biz,P001,iPhone 14,Electronics,1,999,South,UK
1321,2024-10-21,C057,Timothy Roberts,fclark@morales.net,P003,Nike Shoes,Footwear,1,150,East,Canada
1322,2024-06-14,C060,Ariana Anderson,frederickjackson@davis-kline.com,P001,iPhone 14,Electronics,2,999,West,Australia
1322,2025-01-14,C051,Alicia Tucker,destiny77@gmail.com,P008,Blender,Appliances,1,70,West,Australia
1322,2024-06-15,C023,Christina Horn,marquezshelby@abbott-best.com,P006,Samsung Galaxy,Electronics,2,899,South,UK
1323,2024-09-09,C058,Claudia Riley,wagnerbeth@gmail.com,P003,Nike Shoes,Footwear,1,150,South,UK
1323,2024-10-21,C064,Andrea Cross,dylanwest@cook-esparza.com,P007,Yoga Mat,Fitness,5,30,West,Australia
1324,2024-05-25,C036,Jennifer Warren,uballard@yahoo.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1325,2025-03-19,C068,Amy Hines,christopherking@hotmail.com,P004,Apple Watch,Electronics,5,399,North,USA
1325,2025-01-26,C092,Judy Johnson,corythomas@yahoo.com,P006,Samsung Galaxy,Electronics,4,899,West,Australia
1326,2024-11-30,C073,Thomas Smith,kevingilbert@hotmail.com,P009,Notebook,Stationery,3,5,West,Australia
1327,2024-07-05,C004,Catherine Garcia,iwinters@hotmail.com,P006,Samsung Galaxy,Electronics,5,899,South,UK
1328,2024-10-10,C100,David Sheppard,nelsonstacy@peterson.com,P005,T-shirt,Apparel,1,25,West,Australia
1328,2024-11-02,C099,Ana Miles,xkidd@hotmail.com,P010,Backpack,Accessories,2,45,South,UK
1329,2024-06-25,C085,Charles Green,todd95@johnson.biz,P004,Apple Watch,Electronics,3,399,North,USA
1329,2025-02-27,C029,Patricia Terrell,hernandezkelly@gmail.com,P010,Backpack,Accessories,4,45,East,Canada
1329,2025-04-18,C023,Cindy Smith,meganbrennan@burke.com,P003,Nike Shoes,Footwear,2,150,East,Canada
1329,2025-04-21,C090,Tiffany Calderon,longashley@yahoo.com,P006,Samsung Galaxy,Electronics,5,899,North,USA
1329,2024-05-26,C046,David Palmer,vcabrera@lee.com,P010,Backpack,Accessories,5,45,South,UK
1329,2025-05-02,C025,Chelsea Norton,davejones@hoover-green.com,P008,Blender,Appliances,5,70,East,Canada
1330,2025-01-08,C005,Michael Nichols,benjamin81@hotmail.com,P002,AirPods Pro,Electronics,1,199,South,UK
1330,2024-06-29,C003,Samuel Evans,sarahleblanc@yahoo.com,P009,Notebook,Stationery,4,5,North,USA
1331,2024-07-30,C079,Tiffany Bowman,obaker@lopez.com,P004,Apple Watch,Electronics,2,399,East,Canada
1331,2025-01-05,C042,Nicole Nelson,zarnold@hotmail.com,P001,iPhone 14,Electronics,1,999,South,UK
1331,2024-05-27,C019,Kayla Bowen,jacobsjennifer@hotmail.com,P002,AirPods Pro,Electronics,5,199,East,Canada
1331,2024-08-26,C048,Marcus Castro,rfranklin@holmes.biz,P007,Yoga Mat,Fitness,5,30,North,USA
1332,2025-04-27,C042,Henry Sims,rellis@hotmail.com,P003,Nike Shoes,Footwear,2,150,West,Australia
1332,2025-02-12,C063,Sierra Clark,joann43@yahoo.com,P006,Samsung Galaxy,Electronics,2,899,East,Canada
1333,2025-01-14,C076,Samuel Cuevas,tashadavis@bailey-tucker.com,P003,Nike Shoes,Footwear,4,150,East,Canada
1333,2024-09-03,C038,Charles Murphy,josephjordan@gmail.com,P003,Nike Shoes,Footwear,2,150,North,USA
1333,2024-05-26,C074,Michele Torres,turnerscott@gmail.com,P007,Yoga Mat,Fitness,5,30,North,USA
1334,2025-01-27,C041,Samantha Chan,bflores@wells.org,P010,Backpack,Accessories,2,45,North,USA
1334,2024-10-02,C019,Eric Smith,ramseycindy@gmail.com,P006,Samsung Galaxy,Electronics,1,899,South,UK
1335,2025-02-10,C041,Mark Meyer,jserrano@barnes-silva.net,P003,Nike Shoes,Footwear,1,150,East,Canada
1336,2025-04-02,C034,Amber Barajas,ffox@yahoo.com,P004,Apple Watch,Electronics,2,399,North,USA
1337,2024-07-23,C014,Christine Acosta,randall44@yahoo.com,P001,iPhone 14,Electronics,1,999,West,Australia
1338,2024-10-20,C054,Jennifer White,xrichardson@gmail.com,P003,Nike Shoes,Footwear,4,150,West,Australia
1338,2025-03-04,C045,Randy Nguyen,zfarrell@hotmail.com,P009,Notebook,Stationery,4,5,North,USA
1338,2024-10-29,C074,Carrie Mcbride,harrisonamy@gmail.com,P004,Apple Watch,Electronics,2,399,West,Australia
1339,2024-11-29,C005,Matthew Hernandez,turnerdebbie@valentine.com,P005,T-shirt,Apparel,1,25,East,Canada
1340,2024-05-14,C014,Susan Santos,robert93@hotmail.com,P002,AirPods Pro,Electronics,3,199,South,UK
1340,2025-03-31,C021,Barbara Carter,bradcalhoun@nelson.net,P002,AirPods Pro,Electronics,5,199,North,USA
1341,2025-03-30,C079,Mitchell Martinez,theresajackson@peterson.com,P008,Blender,Appliances,1,70,West,Australia
1341,2025-03-01,C022,James Ortiz,briannabradley@yahoo.com,P010,Backpack,Accessories,4,45,South,UK
1342,2025-05-06,C043,Ms. Jessica Orozco,yhernandez@gmail.com,P004,Apple Watch,Electronics,2,399,West,Australia
1342,2024-11-19,C093,Ruth Sherman,elizabeth07@yahoo.com,P009,Notebook,Stationery,3,5,East,Canada
1343,2025-05-01,C013,Jamie Herrera,amy88@yahoo.com,P001,iPhone 14,Electronics,4,999,West,Australia
1344,2024-11-11,C047,Roger Stephens,mcphersondeborah@gmail.com,P001,iPhone 14,Electronics,4,999,North,USA
